GEOID,TRACT,total_pop,poverty_pop,poverty_below,bachelors,foreign_born,median_age,pop_black,pop_white,pop_hispanic,pop_asian,total_hh,median_income,limited_english,english_only,median_home_value,housing_units,units_mortgage,occupied_units,vacant_units,renter_hh,owner_hh,family_hh,vacant_status,for_rent,for_sale,mortgage_under20k_over30pct,mortgage_20to35k_over30pct,mortgage_35to50k_over30pct,mortgage_50to75k_over30pct,mortgage_75kplus_over30pct,owner_costs_total,owner_under20k,owner_under20k_under20pct,owner_under20k_20to29pct,owner_under20k_over30pct,owner_20to35k,owner_20to35k_under20pct,owner_20to35k_20to29pct,owner_20to35k_over30pct,owner_35to50k,owner_35to50k_under20pct,owner_35to50k_20to29pct,owner_35to50k_over30pct,owner_50to75k,owner_50to75k_under20pct,owner_50to75k_20to29pct,owner_50to75k_over30pct,owner_75kplus,owner_75kplus_under20pct,owner_75kplus_20to29pct,owner_75kplus_over30pct,owner_zero_neg_income,owner_total,owner_15to24,owner_25to34,owner_35to44,owner_45to54,owner_55to59,owner_60to64,owner_65to74,owner_75to84,owner_85plus,area_sqmi,pop_density,geometry
42101010100,101,6303,6296,1058,513,510,30.6,6064,99,23,0,2570,44144,2570,2363,111700,3086,678,2570,516,1302,1268,1176,516,0,0,0,127,57,0,0,1268,327,0,0,327,136,0,0,136,85,56,16,13,423,256,107,60,297,259,0,38,0,1268,0,132,25,198,140,140,384,177,72,0.23241149351843945,27120.001272656173,"list(list(c(-75.246935, -75.247494, -75.24554, -75.24358, -75.241013, -75.23857, -75.237983, -75.237455, -75.239132, -75.239479, -75.244416, -75.246531, -75.247518, -75.246935, 39.972111, 39.975113, 39.97533, 39.975546, 39.975833, 39.976101, 39.972957, 39.970141, 39.969849, 39.968097, 39.968706, 39.968967, 39.969093, 39.972111)))"
42101013500,135,4078,4078,177,1484,351,34.5,590,3303,204,137,1722,143636,1722,1462,484400,1913,911,1722,191,561,1161,989,191,22,0,19,1,59,0,0,1161,16,0,6,10,22,10,12,0,13,0,13,0,62,50,0,12,1048,816,159,73,0,1161,0,219,286,242,161,43,115,78,17,0.15337077304839783,26589.15984411934,"list(list(c(-75.174869, -75.174367, -75.17055, -75.169274, -75.167703, -75.164555, -75.164744, -75.165256, -75.165349, -75.168569, -75.170177, -75.171344, -75.172108, -75.17539, -75.174869, 39.96971, 39.972035, 39.97157, 39.971406, 39.971211, 39.970816, 39.970436, 39.967563, 39.967149, 39.967226, 39.96725, 39.967275, 39.967284, 39.967345, 39.96971)))"
42101015102,151.02,4930,4894,1841,195,243,30.1,4614,53,126,32,1837,23924,1837,1748,118500,2325,200,1837,488,1273,564,1121,488,46,0,0,19,71,0,0,564,109,0,28,81,87,37,15,35,95,42,3,50,64,42,0,22,209,194,15,0,0,564,8,72,30,76,31,55,209,48,35,0.21478373991537253,22953.32040471258,"list(list(c(-75.184136, -75.183459, -75.181875, -75.180257, -75.177206, -75.175803, -75.174665, -75.174044, -75.174694, -75.175344, -75.176933, -75.179952, -75.181579, -75.181758, -75.184794, -75.184136, 39.986721, 39.9898, 39.989583, 39.989388, 39.988991, 39.988812, 39.988427, 39.988507, 39.985506, 39.982517, 39.982713, 39.983108, 39.983313, 39.983325, 39.983706, 39.986721)))"
42101015300,153,5051,4252,1973,136,249,20.9,2100,2171,341,476,1490,28037,1490,1316,221900,1998,87,1490,508,1136,354,408,508,137,0,46,0,58,0,0,354,133,0,0,133,58,0,58,0,0,0,0,0,145,58,87,0,18,18,0,0,0,354,0,104,0,58,133,59,0,0,0,0.18054291631877661,27976.72765561,"list(list(c(-75.164517, -75.164184, -75.161032, -75.157899, -75.156275, -75.157581, -75.159219, -75.165511, -75.164517, 39.985759, 39.987311, 39.986907, 39.986492, 39.986283, 39.980223, 39.980435, 39.981244, 39.985759)))"
42101015800,158,6849,6849,498,2230,403,34.3,212,5588,1051,212,3251,123431,3251,2813,369200,3320,1493,3251,69,1421,1830,1301,69,0,0,149,164,81,21,0,1830,107,0,0,107,101,19,0,82,80,20,0,60,116,19,41,56,1426,1036,321,69,0,1830,0,411,660,235,175,141,167,22,19,0.2228215365585494,30737.603311519808,"list(list(c(-75.134401, -75.133374, -75.13267, -75.131811, -75.130448, -75.128628, -75.126136, -75.125201, -75.123391, -75.122592, -75.123489, -75.130452, -75.134428, -75.134401, 39.972303, 39.97409, 39.975304, 39.976804, 39.978589, 39.977533, 39.976082, 39.975558, 39.974403, 39.97388, 39.972651, 39.970189, 39.968791, 39.972303)))"
42101016800,168,3963,3955,2069,101,41,38.7,3142,643,175,17,1517,15267,1517,1451,57400,1862,251,1517,345,653,864,796,345,0,0,0,162,39,9,27,864,507,0,249,258,42,29,0,13,106,92,0,14,58,51,7,0,124,124,0,0,27,864,0,106,62,74,104,297,130,60,31,0.22503612561045072,17610.50582100831,"list(list(c(-75.173182, -75.171594, -75.171441, -75.171173, -75.170767, -75.167568, -75.164094, -75.163749, -75.16294, -75.1635, -75.164184, -75.169234, -75.168894, -75.171744, -75.17226, -75.173682, -75.173182, 39.992412, 39.9922, 39.992946, 39.994165, 39.996036, 39.995621, 39.995169, 39.993966, 39.993043, 39.990401, 39.987311, 39.987959, 39.98955, 39.989924, 39.989982, 39.990167, 39.992412)))"
42101016901,169.01,3356,3356,969,107,219,41,3048,100,133,40,1203,27479,1203,997,61700,1589,154,1203,386,569,634,665,386,0,20,23,26,25,0,0,634,170,0,0,170,142,20,122,0,127,127,0,0,72,72,0,0,123,123,0,0,0,634,0,0,0,76,116,184,148,68,42,0.19670297630240707,17061.2568405704,"list(list(c(-75.179748, -75.179584, -75.179248, -75.178576, -75.175539, -75.173948, -75.172355, -75.170767, -75.171173, -75.171441, -75.171594, -75.173182, -75.173682, -75.175803, -75.177206, -75.180257, -75.179748, 39.991715, 39.992463, 39.993963, 39.99704, 39.996639, 39.996432, 39.99624, 39.996036, 39.994165, 39.992946, 39.9922, 39.992412, 39.990167, 39.988812, 39.988991, 39.989388, 39.991715)))"
42101017300,173,2070,2031,954,170,31,32.5,1536,164,387,1,1164,21210,1164,963,56300,1346,124,1164,182,892,272,470,182,0,0,32,30,0,0,0,272,131,0,92,39,30,0,30,0,66,0,66,0,14,14,0,0,31,3,28,0,0,272,32,0,0,28,90,4,74,44,0,0.33796640865415956,6124.869060931518,"list(list(c(-75.167215, -75.166562, -75.165896, -75.160843, -75.160495, -75.158926, -75.157365, -75.158314, -75.155232, -75.153609, -75.153782, -75.154588, -75.157791, -75.159366, -75.159918, -75.160946, -75.164094, -75.167568, -75.167215, 39.997197, 40.000199, 40.003269, 40.002634, 40.004215, 40.004009, 40.003799, 39.99918, 39.998728, 39.998515, 39.997718, 39.993938, 39.994342, 39.994525, 39.994591, 39.994737, 39.995169, 39.995621, 39.997197)))"
42101000300,3,3914,3616,299,1110,755,36.3,346,2361,230,758,2347,95234,2347,1709,669800,2582,247,2347,235,1934,413,552,235,121,0,39,12,59,0,0,413,0,0,0,0,12,0,0,12,18,0,10,8,20,8,0,12,363,252,88,23,0,413,0,46,52,74,54,29,91,44,23,0.22083636046632868,17723.53063478772,"list(list(c(-75.179937, -75.175482, -75.172002, -75.168827, -75.167233, -75.165658, -75.162339, -75.162688, -75.163093, -75.166365, -75.167989, -75.16957, -75.171134, -75.172783, -75.176234, -75.177527, -75.17972, -75.179327, -75.179126, -75.179937, 39.960028, 39.959448, 39.959007, 39.958627, 39.958431, 39.95823, 39.957825, 39.956227, 39.9544, 39.954816, 39.955008, 39.955205, 39.955394, 39.955604, 39.956032, 39.95549, 39.956164, 39.95738, 39.958004, 39.960028)))"
42101001201,12.01,4323,4321,337,1047,645,34.3,197,3520,195,175,2126,116935,2126,1655,846200,2323,579,2126,197,1207,919,766,197,132,0,51,49,22,0,0,919,48,0,0,48,27,0,0,27,14,0,0,14,30,0,30,0,800,604,148,48,0,919,0,25,183,262,84,92,217,43,13,0.1378949884501392,31349.94279769009,"list(list(c(-75.187231, -75.185634, -75.183288, -75.181134, -75.180021, -75.178994, -75.177843, -75.176239, -75.174323, -75.174627, -75.175054, -75.176985, -75.178578, -75.179409, -75.18188, -75.185685, -75.187231, 39.947176, 39.948021, 39.949512, 39.949008, 39.948872, 39.94875, 39.94861, 39.948414, 39.948177, 39.946753, 39.944832, 39.94508, 39.945269, 39.945377, 39.945691, 39.946159, 39.947176)))"
42101021800,218,4997,4997,742,990,248,30.9,1371,3014,487,96,2542,74242,2542,2235,317900,2701,330,2542,159,1900,642,1103,159,96,0,46,172,141,0,0,642,0,0,0,0,152,0,30,122,59,25,0,34,161,145,0,16,270,188,82,0,0,642,0,70,16,277,27,81,83,71,17,0.38071015190823365,13125.47084692524,"list(list(c(-75.238182, -75.231724, -75.230082, -75.228211, -75.228446, -75.226912, -75.228493, -75.229675, -75.227325, -75.232003, -75.230978, -75.227161, -75.230049, -75.235419, -75.236301, -75.236042, -75.236386, -75.238182, 40.059771, 40.064099, 40.0663, 40.064678, 40.06254, 40.061721, 40.060331, 40.059776, 40.056645, 40.054395, 40.053587, 40.052534, 40.051219, 40.048775, 40.051037, 40.056711, 40.057398, 40.059771)))"
42101038700,387,2559,1862,152,431,130,45.5,345,1952,44,147,829,125625,829,778,656100,887,332,829,58,189,640,465,58,0,5,14,31,61,0,9,640,38,0,0,38,14,0,0,14,35,0,22,13,45,0,0,45,499,393,46,60,9,640,0,30,82,89,28,92,225,61,33,0.8072578155249289,3169.9909877440828,"list(list(c(-75.2305, -75.22361, -75.21357, -75.212375, -75.211868, -75.209396, -75.197601, -75.199361, -75.199496, -75.199786, -75.200878, -75.202651, -75.203427, -75.207985, -75.217463, -75.219807, -75.224012, -75.227717, -75.227902, -75.2305, 40.086022, 40.092907, 40.087154, 40.085995, 40.086086, 40.084927, 40.077991, 40.075928, 40.07547, 40.075366, 40.074958, 40.073212, 40.07418, 40.07695, 40.080575, 40.082084, 40.084218, 40.084321, 40.084389, 40.086022)))"
42101023600,236,2513,2322,166,200,89,41.1,975,1267,39,0,1114,101458,1114,1004,579100,1256,408,1114,142,380,734,628,142,29,0,16,53,44,0,0,734,35,0,0,35,5,0,0,5,58,0,37,21,41,25,0,16,595,483,42,70,0,734,0,19,258,55,92,82,110,85,33,0.37770832204638793,6653.282052099895,"list(list(c(-75.200784, -75.198988, -75.199409, -75.196511, -75.194491, -75.194083, -75.194411, -75.192123, -75.192106, -75.193091, -75.189479, -75.187315, -75.188797, -75.190987, -75.193127, -75.201433, -75.200784, 40.043528, 40.045271, 40.046469, 40.049188, 40.051466, 40.051633, 40.050637, 40.047679, 40.047163, 40.04459, 40.042307, 40.040929, 40.03948, 40.037353, 40.035381, 40.042404, 40.043528)))"
42101024300,243,4204,4204,981,609,120,38.7,3499,447,122,90,1885,48617,1885,1774,172500,2031,602,1885,146,989,896,942,146,42,0,13,212,122,0,39,896,84,0,0,84,130,37,0,93,82,48,6,28,69,34,0,35,492,402,90,0,39,896,0,127,117,107,25,177,271,57,15,0.2626324479042884,16007.161466705253,"list(list(c(-75.178141, -75.174043, -75.172523, -75.170583, -75.169124, -75.168482, -75.163915, -75.162782, -75.163758, -75.166005, -75.172342, -75.173246, -75.174963, -75.176861, -75.178141, 40.022595, 40.026588, 40.025758, 40.024667, 40.023865, 40.023512, 40.02099, 40.020368, 40.019234, 40.01862, 40.017604, 40.018411, 40.019891, 40.021501, 40.022595)))"
42101024500,245,4904,4855,2364,314,293,28.4,4567,214,68,43,1721,19589,1721,1553,93000,1899,216,1721,178,1052,669,1004,178,94,0,17,83,16,70,0,669,199,16,0,183,102,57,30,15,41,41,0,0,172,142,30,0,155,143,0,12,0,669,0,48,101,60,73,156,156,41,34,0.30601653895693937,16025.277642559244,"list(list(c(-75.167084, -75.165747, -75.164809, -75.162752, -75.162077, -75.158675, -75.158341, -75.158363, -75.159601, -75.15764, -75.158124, -75.159033, -75.159551, -75.160053, -75.160983, -75.161425, -75.163749, -75.165491, -75.166488, -75.169211, -75.167084, 40.034393, 40.035702, 40.036452, 40.037499, 40.038163, 40.041691, 40.042021, 40.036346, 40.035137, 40.033206, 40.030825, 40.030316, 40.023925, 40.026023, 40.027253, 40.027764, 40.029255, 40.030242, 40.030794, 40.032314, 40.034393)))"
42101024600,246,2552,2532,848,224,31,35.3,2092,350,55,0,1148,34091,1148,1116,194400,1358,261,1148,210,771,377,562,210,36,0,138,7,11,0,0,377,64,12,8,44,40,11,11,18,22,11,0,11,160,10,150,0,91,82,9,0,0,377,0,72,139,0,0,63,28,33,42,0.2385423992307646,10698.307756732209,"list(list(c(-75.177757, -75.17573, -75.173355, -75.170725, -75.169492, -75.170855, -75.172027, -75.17206, -75.171368, -75.170377, -75.164809, -75.165747, -75.167084, -75.169211, -75.17061, -75.173514, -75.173951, -75.174724, -75.175208, -75.176428, -75.177629, -75.177757, 40.039401, 40.041333, 40.04362, 40.046151, 40.044531, 40.040445, 40.039141, 40.038118, 40.037315, 40.036921, 40.036452, 40.035702, 40.034393, 40.032314, 40.033131, 40.034831, 40.035193, 40.03582, 40.036232, 40.037794, 40.039229, 
40.039401)))"
42101038900,389,3429,3398,674,298,228,42.6,2802,255,101,0,1320,58514,1320,1191,249200,1344,567,1320,24,483,837,776,24,0,0,31,75,37,0,33,837,7,0,0,7,105,17,22,66,77,50,10,17,98,31,9,58,517,265,159,93,33,837,0,19,133,212,82,58,166,131,36,0.49235314481344794,6964.513248512395,"list(list(c(-75.177193, -75.175743, -75.174759, -75.172869, -75.168641, -75.165453, -75.164602, -75.163173, -75.160691, -75.158889, -75.161898, -75.164529, -75.167701, -75.170884, -75.171755, -75.172888, -75.17326, -75.175804, -75.177193, 40.05308, 40.054577, 40.057282, 40.057256, 40.061373, 40.059541, 40.059044, 40.058233, 40.056831, 40.055768, 40.052842, 40.050306, 40.047245, 40.049199, 40.048359, 40.050431, 40.050667, 40.052241, 40.05308)))"
42101026000,260,3058,3058,440,398,260,41.3,2909,45,30,0,1311,62651,1311,1270,189900,1311,598,1311,0,333,978,854,0,0,0,97,84,21,25,10,978,94,0,0,94,59,10,0,49,180,19,66,95,170,92,57,21,465,329,136,0,10,978,4,130,56,145,104,114,231,160,34,0.2096443439409177,14586.608646412185,"list(list(c(-75.174171, -75.172621, -75.169914, -75.163399, -75.166062, -75.167097, -75.16899, -75.171716, -75.17394, -75.175509, -75.174171, 40.076549, 40.078103, 40.080818, 40.07695, 40.074338, 40.07332, 40.071473, 40.073039, 40.07431, 40.075214, 40.076549)))"
42101001700,17,2978,2978,162,644,215,35,156,2096,89,101,1427,131635,1427,1246,615500,1605,675,1427,178,538,889,608,178,0,0,48,13,29,0,0,889,0,0,0,0,0,0,0,0,55,0,48,7,69,28,0,41,765,562,92,111,0,889,0,133,256,117,125,94,106,51,7,0.0810895113315858,36724.8482707284,"list(list(c(-75.153065, -75.152771, -75.151773, -75.148157, -75.144646, -75.144529, -75.143877, -75.144888, -75.146808, -75.148694, -75.150229, -75.151759, -75.153286, -75.153065, 39.938763, 39.940039, 39.939548, 39.938899, 39.938373, 39.938873, 39.938784, 39.935465, 39.935982, 39.936486, 39.936921, 39.937331, 39.937736, 39.938763)))"
42101002100,21,2363,2363,208,674,127,34,870,1058,37,282,995,102969,995,914,353200,1124,340,995,129,396,599,385,129,11,14,42,23,16,0,11,599,70,0,24,46,15,6,9,0,32,11,8,13,110,98,12,0,358,257,87,14,14,599,0,141,160,29,116,23,80,21,29,0.09171358336798043,25764.99481564237,"list(list(c(-75.179839, -75.178251, -75.17631, -75.173173, -75.17385, -75.17397, -75.178514, -75.179035, -75.180621, -75.179839, 39.939478, 39.939268, 39.939021, 39.938641, 39.93545, 39.934974, 39.935544, 39.935612, 39.935816, 39.939478)))"
42101017500,175,6716,6704,3161,126,461,41,1779,1519,4750,0,2559,30149,2559,952,48500,2953,192,2559,394,1241,1318,1961,394,32,0,30,0,150,177,0,1318,454,33,69,352,349,265,61,23,177,87,90,0,45,45,0,0,293,293,0,0,0,1318,0,108,124,299,144,37,572,16,18,0.27926768851731915,24048.610978435834,"list(list(c(-75.147461, -75.14708, -75.146731, -75.147404, -75.147717, -75.139876, -75.137669, -75.137847, -75.138524, -75.138713, -75.139851, -75.140198, -75.142173, -75.142999, -75.146089, -75.147887, -75.147461, 39.994656, 39.996143, 39.997627, 39.99924, 39.999974, 40.002845, 40.003645, 40.002799, 39.999743, 39.998891, 39.993672, 39.992086, 39.992343, 39.992449, 39.992848, 39.993078, 39.994656)))"
42101017900,179,6675,6651,2639,376,727,32.4,1295,2190,3001,82,2681,46950,2681,1885,106800,2890,864,2681,209,1260,1421,1725,209,45,0,35,212,137,48,65,1421,281,0,21,260,110,0,89,21,108,86,0,22,260,137,36,87,597,323,274,0,65,1421,0,553,98,188,65,197,277,43,0,0.27388585650802777,24371.466585038324,"list(list(c(-75.121703, -75.120138, -75.115481, -75.114257, -75.109528, -75.10773, -75.107339, -75.106748, -75.106326, -75.105915, -75.108359, -75.111221, -75.11345, -75.115251, -75.115605, -75.116075, -75.117355, -75.118522, -75.120252, -75.122342, -75.121703, 39.987571, 39.986877, 39.989315, 39.989952, 39.992123, 39.990079, 39.989644, 39.98898, 39.988524, 39.988037, 39.986753, 39.985268, 39.984105, 39.983157, 39.983551, 39.982938, 39.981481, 39.982825, 39.984755, 39.987046, 39.987571)))"
42101018300,183,3998,3976,511,391,130,43.1,4,3846,32,35,1604,81053,1604,1523,209000,1745,824,1604,141,136,1468,1117,141,28,36,119,68,98,73,68,1468,174,0,38,136,131,38,14,79,144,54,16,74,154,94,42,18,797,649,123,25,68,1468,0,155,258,272,148,254,223,106,52,0.7370277204989053,5424.490678985171,"list(list(c(-75.08637, -75.079781, -75.077476, -75.075687, -75.073149, -75.070609, -75.070175, -75.069049, -75.065458, -75.067864, -75.072258, -75.069431, -75.0653927507667, -75.0676640966386, -75.070716, -75.078288, -75.080785, -75.083346, -75.08637, 39.998895, 40.002337, 40.004139, 40.005553, 40.001517, 40.001652, 40.00106, 39.999566, 39.99498, 39.992483, 39.990202, 39.986496, 39.9850303235026, 39.9831713248389, 39.985097, 39.990945, 39.993572, 39.99641, 39.998895)))"
42101037900,379,5105,5105,1039,984,332,38.1,8,4671,333,112,2380,69198,2380,2029,218200,2512,1118,2380,132,637,1743,1341,132,0,0,19,81,88,34,37,1743,164,0,0,164,43,0,0,43,227,148,46,33,267,147,39,81,984,951,33,0,58,1743,0,453,360,213,118,50,508,41,0,0.5455248535562667,9357.960442536389,"list(list(c(-75.105064, -75.102621, -75.099128, -75.098035, -75.095726, -75.097007, -75.094523, -75.08637, -75.083346, -75.080785, -75.081387, -75.086603, -75.08604, -75.089616, -75.094393, -75.099, -75.101439, -75.102999, -75.103366, -75.105064, 39.987073, 39.988348, 39.990172, 39.990748, 39.99195, 39.993399, 39.994603, 39.998895, 39.99641, 39.993572, 39.992731, 39.990017, 39.990897, 39.989064, 39.98663, 39.98424, 39.982974, 39.98472, 39.985129, 39.987073)))"
42101019100,191,8628,8628,2171,775,2541,32,1268,1432,5930,724,2750,65048,2750,769,144600,2825,1499,2750,75,392,2358,1930,75,0,47,151,312,185,0,42,2358,495,0,110,385,260,32,65,163,273,127,26,120,446,198,199,49,781,734,47,0,103,2358,0,494,412,544,286,227,177,164,54,0.5600704417348388,15405.205054697142,"list(list(c(-75.112821, -75.112497, -75.112161, -75.111811, -75.11136, -75.109024, -75.107599, -75.107152, -75.106619, -75.10257, -75.098803, -75.097041, -75.097055, -75.097431, -75.099374, -75.101557, -75.101864, -75.102216, -75.102552, -75.103146, -75.10327, -75.103797, -75.101811, -75.104197, -75.110017, -75.109864, -75.113986, -75.112821, 40.009007, 40.010489, 40.012085, 40.013662, 40.015867, 40.016286, 40.016489, 40.016728, 40.01642, 40.015964, 40.016345, 40.01595, 40.015202, 40.013325, 40.013583, 
40.013878, 40.012369, 40.010789, 40.009202, 40.006202, 40.005602, 40.003134, 40.002863, 40.001525, 40.002282, 40.003027, 40.00356, 40.009007)))"
42101019700,197,6746,6746,3793,227,1673,35.7,1061,979,5391,249,2214,27979,2214,358,65700,2314,363,2214,100,993,1221,1829,100,21,0,25,75,192,193,0,1221,470,0,137,333,165,156,9,0,145,34,64,47,263,153,91,19,178,153,25,0,0,1221,0,0,312,278,114,190,272,42,13,0.17347246280054535,38888.01652488439,"list(list(c(-75.141126, -75.140105, -75.138463, -75.13674, -75.135818, -75.134194, -75.135533, -75.135858, -75.137826, -75.139484, -75.140125, -75.141745, -75.141126, 40.015818, 40.02039, 40.020171, 40.019958, 40.020645, 40.019619, 40.013463, 40.011982, 40.012233, 40.012453, 40.012538, 40.012939, 40.015818)))"
42101020101,201.01,3196,3173,1033,85,152,52.8,2935,54,169,105,1734,26256,1734,1598,NA,2312,228,1734,578,1241,493,717,578,66,0,0,0,34,0,50,493,129,0,60,69,226,0,36,190,30,30,0,0,58,58,0,0,0,0,0,0,50,493,0,0,0,0,0,80,224,122,67,0.18813934798986093,16987.408716714785,"list(list(c(-75.158106, -75.156376, -75.151603, -75.152549, -75.152926, -75.153609, -75.155232, -75.158314, -75.157365, -75.158926, -75.158106, 40.007736, 40.008284, 40.007665, 40.003181, 40.001592, 39.998515, 39.998728, 39.99918, 40.003799, 40.004009, 40.007736)))"
42101020200,202,4252,4227,824,480,0,48,3435,253,167,0,1953,34576,1953,1867,90300,2348,591,1953,395,849,1104,976,395,0,0,39,126,274,44,0,1104,170,0,0,170,130,91,39,0,348,200,13,135,139,94,0,45,192,192,0,0,125,1104,0,0,125,73,161,369,339,0,37,0.2917556316437313,14573.840361005277,"list(list(c(-75.167945, -75.167292, -75.166871, -75.161886, -75.156652, -75.156653, -75.158106, -75.158926, -75.160495, -75.160843, -75.165896, -75.165554, -75.16914, -75.167945, 40.009378, 40.009695, 40.009901, 40.012186, 40.014618, 40.014419, 40.007736, 40.004009, 40.004215, 40.002634, 40.003269, 40.004859, 40.008832, 40.009378)))"
42101020500,205,3143,3138,700,107,188,40.9,2714,106,84,99,1683,NA,1683,1456,87100,1773,219,1683,90,1039,644,885,90,26,0,0,21,20,164,93,644,101,0,0,101,145,0,0,145,117,38,79,0,54,31,23,0,134,134,0,0,93,644,0,60,84,23,132,60,205,61,19,0.5509634737822054,5704.552387881924,"list(list(c(-75.174037, -75.172342, -75.166005, -75.163758, -75.162782, -75.162462, -75.162024, -75.159551, -75.159315, -75.159214, -75.159035, -75.156094, -75.155692, -75.154576, -75.15409, -75.153849, -75.155185, -75.156652, -75.161886, -75.166871, -75.167292, -75.167945, -75.16914, -75.175669, -75.174037, 40.016962, 40.017604, 40.01862, 40.019234, 40.020368, 40.021954, 40.022286, 40.023925, 40.02341, 40.023192, 40.0228, 40.019695, 40.019078, 40.017272, 40.016325, 40.015891, 40.015295, 40.014618, 
40.012186, 40.009901, 40.009695, 40.009378, 40.008832, 40.016051, 40.016962)))"
42101021000,210,5214,5161,656,1524,264,35.5,333,4521,352,173,2602,87660,2602,2286,280100,2756,926,2602,154,1315,1287,930,154,138,0,101,81,85,0,0,1287,179,0,0,179,58,0,0,58,64,33,0,31,113,8,50,55,873,568,264,41,0,1287,0,316,330,134,136,202,87,43,39,0.3521893099123477,14804.537938126661,"list(list(c(-75.222251, -75.221027, -75.219699, -75.219176, -75.216632, -75.214188, -75.211308, -75.210588, -75.209437, -75.207732, -75.208035, -75.209213, -75.211564, -75.21275, -75.213266, -75.214841, -75.213, -75.214752, -75.218056, -75.219583, -75.222153, -75.223694, -75.222251, 40.025715, 40.026228, 40.02614, 40.026306, 40.027602, 40.028699, 40.02997, 40.02903, 40.026929, 40.023783, 40.023114, 40.021899, 40.020898, 40.021541, 40.021301, 40.020594, 40.018652, 40.017784, 40.020943, 40.021713, 
40.022614, 40.023712, 40.025715)))"
42101021600,216,2256,2243,143,617,100,33.3,114,1561,223,97,1200,95200,1200,1061,351400,1277,303,1200,77,829,371,495,77,77,0,59,19,5,0,0,371,30,0,0,30,8,0,3,5,34,0,24,10,24,6,10,8,275,154,86,35,0,371,0,51,103,22,58,33,56,39,9,0.8311919295911515,2714.174572303278,"list(list(c(-75.251298, -75.245728, -75.244871, -75.243483, -75.235419, -75.23204, -75.22853, -75.227444, -75.226267, -75.234937, -75.23564, -75.233394, -75.234261, -75.23484, -75.239296, -75.242096, -75.245598, -75.249039, -75.251298, 40.043505, 40.049257, 40.045819, 40.045379, 40.048775, 40.045328, 40.04386, 40.043197, 40.042401, 40.0349, 40.034249, 40.031906, 40.030892, 40.030075, 40.03289, 40.035637, 40.037655, 40.041848, 40.043505)))"
